name,city,latitude,longitude,point_type,square_size_km,area_km2,center_lat,center_lon,radiance_2240m_carre,class,final_image_filename,predicted_class,correct_prediction
point_1896,unknown,-1.8677552,11.0601949,original,2.24,5.01760002596012,-1.8677552,11.0601949,2.460518,1,point_1896_unknown_class_1_-1.867755_11.060195.png,2,False
point_13562_north,unknown,0.438700464902591,32.5708381,north,2.24,5.017600025959545,0.438700464902591,32.5708381,6.07236,2,point_13562_north_unknown_class_2_0.438700_32.570838.png,1,False
point_6142_north,unknown,5.571631165711746,-0.6611256,north,2.24,5.017600025957326,5.571631165711746,-0.6611256,2.0818865,1,point_6142_north_unknown_class_1_5.571631_-0.661126.png,1,True
point_3416_north,unknown,1.7354327918886296,33.616799,north,2.24,5.017600025960053,1.7354327918886296,33.616799,1.2675173,1,point_3416_north_unknown_class_1_1.735433_33.616799.png,2,False
point_11493,unknown,16.4120515,-3.6640145,original,2.24,5.017600025933407,16.4120515,-3.6640145,1.5832977,1,point_11493_unknown_class_1_16.412052_-3.664014.png,0,False
point_18980,unknown,1.2561465,32.3653408,original,2.24,5.017600025961238,1.2561465,32.3653408,0.30444106,0,point_18980_unknown_class_0_1.256147_32.365341.png,0,True
point_10963_south,unknown,0.5749997449309371,30.289834,south,2.24,5.017600025960003,0.5749997449309371,30.289834,0.36875102,0,point_10963_south_unknown_class_0_0.575000_30.289834.png,0,True
point_6473_north,unknown,2.942842543797515,30.9092928,north,2.24,5.017600025959761,2.942842543797515,30.9092928,0.38701287,0,point_6473_north_unknown_class_0_2.942843_30.909293.png,0,True
point_3137_north,unknown,12.99864510130845,7.6406781,north,2.24,5.017600025942417,12.99864510130845,7.6406781,10.599973,2,point_3137_north_unknown_class_2_12.998645_7.640678.png,2,True
point_20299_south,unknown,13.475430485210405,-2.4696976,south,2.24,5.017600025941594,13.475430485210405,-2.4696976,0.3490462,0,point_20299_south_unknown_class_0_13.475430_-2.469698.png,0,True
point_21041_north,unknown,14.814694595987769,-17.2803067,north,2.24,5.017600025939765,14.814694595987769,-17.2803067,8.784268,2,point_21041_north_unknown_class_2_14.814695_-17.280307.png,2,True
point_1353_north,unknown,6.390906863862004,2.4786438,north,2.24,5.017600025955156,6.390906863862004,2.4786438,4.019401,1,point_1353_north_unknown_class_1_6.390907_2.478644.png,1,True
point_15969_north,unknown,0.9196004250340536,32.4763955,north,2.24,5.0176000259607445,0.9196004250340536,32.4763955,0.52456224,0,point_15969_north_unknown_class_0_0.919600_32.476396.png,0,True
point_722_south,unknown,7.6593826467891075,-5.0907559,south,2.24,5.017600025954772,7.6593826467891075,-5.0907559,1.2864304,1,point_722_south_unknown_class_1_7.659383_-5.090756.png,0,False
point_20431_north,unknown,9.686471729569838,1.2822595,north,2.24,5.017600025951871,9.686471729569838,1.2822595,0.38455132,0,point_20431_north_unknown_class_0_9.686472_1.282260.png,0,True
point_14177,unknown,10.1064093,14.4378849,original,2.24,5.017600025949228,10.1064093,14.4378849,1.5519923,1,point_14177_unknown_class_1_10.106409_14.437885.png,2,False
point_19222_south,unknown,7.291017008965999,13.5526034,south,2.24,5.017600025954907,7.291017008965999,13.5526034,1.5774182,1,point_19222_south_unknown_class_1_7.291017_13.552603.png,1,True
point_17548,unknown,0.2864388,32.8331723,original,2.24,5.017600025960904,0.2864388,32.8331723,0.7491251,1,point_17548_unknown_class_1_0.286439_32.833172.png,0,False
point_1059_north,unknown,4.958036263042336,-1.777874,north,2.24,5.017600025957918,4.958036263042336,-1.777874,12.593483,2,point_1059_north_unknown_class_2_4.958036_-1.777874.png,2,True
point_2971_north,unknown,13.322219892383988,-4.8951529,north,2.24,5.017600025939862,13.322219892383988,-4.8951529,3.002519,1,point_2971_north_unknown_class_1_13.322220_-4.895153.png,1,True
point_6133,unknown,7.1746613,-3.1351791,original,2.24,5.017600025954892,7.1746613,-3.1351791,0.9361222,1,point_6133_unknown_class_1_7.174661_-3.135179.png,1,True
point_21535_east,unknown,11.338664787057589,-5.644011032887558,east,2.24,5.017600025945884,11.338664787057589,-5.644011032887558,3.1712272,1,point_21535_east_unknown_class_1_11.338665_-5.644011.png,1,True
point_16018,unknown,11.8469076,13.1489235,original,2.24,5.0176000259463285,11.8469076,13.1489235,10.300202,2,point_16018_unknown_class_2_11.846908_13.148924.png,2,True
point_15989_north,unknown,-1.497965764614781,37.2654011,north,2.24,5.017600025960296,-1.497965764614781,37.2654011,3.953015,1,point_15989_north_unknown_class_1_-1.497966_37.265401.png,2,False
point_17087_south,unknown,-0.7270133444399446,30.5643094,south,2.24,5.017600025960144,-0.7270133444399446,30.5643094,0.5364964,0,point_17087_south_unknown_class_0_-0.727013_30.564309.png,0,True
point_1390_north,unknown,6.460009509381643,2.322218,north,2.24,5.0176000259551055,6.460009509381643,2.322218,8.6038265,2,point_1390_north_unknown_class_2_6.460010_2.322218.png,2,True
point_6213_east,unknown,5.779667639988845,0.8564221898504064,east,2.24,5.0176000259560665,5.779667639988845,0.8564221898504064,1.4240768,1,point_6213_east_unknown_class_1_5.779668_0.856422.png,2,False
point_12719,unknown,0.2800278,34.7458687,original,2.24,5.017600025961207,0.2800278,34.7458687,8.56018,2,point_12719_unknown_class_2_0.280028_34.745869.png,2,True
point_16055_north,unknown,8.929818386145016,-12.0449359,north,2.24,5.017600025950765,8.929818386145016,-12.0449359,0.4518555,0,point_16055_north_unknown_class_0_8.929818_-12.044936.png,0,True
point_3093,unknown,6.450652,7.485499,original,2.24,5.017600025956314,6.450652,7.485499,7.3431396,2,point_3093_unknown_class_2_6.450652_7.485499.png,2,True
point_16835_north,unknown,1.1208677998440089,34.1268067,north,2.24,5.017600025959929,1.1208677998440089,34.1268067,0.41006672,0,point_16835_north_unknown_class_0_1.120868_34.126807.png,0,True
point_9953_west,unknown,9.764729388041625,-13.36766140335064,west,2.24,5.017600025952171,9.764729388041625,-13.36766140335064,0.658475,0,point_9953_west_unknown_class_0_9.764729_-13.367661.png,0,True
point_4364_east,unknown,9.065329132612202,38.79214698874,east,2.24,5.017600025952488,9.065329132612202,38.79214698874,6.9738946,2,point_4364_east_unknown_class_2_9.065329_38.792147.png,1,False
point_22326_north,unknown,13.803647813748874,-2.0762993,north,2.24,5.017600025941224,13.803647813748874,-2.0762993,0.35435852,0,point_22326_north_unknown_class_0_13.803648_-2.076299.png,0,True
point_6829_north,unknown,6.528189655063293,1.6450105,north,2.24,5.017600025955118,6.528189655063293,1.6450105,0.39169556,0,point_6829_north_unknown_class_0_6.528190_1.645010.png,0,True
point_4365,unknown,9.598531,41.8703213,original,2.24,5.017600025949831,9.598531,41.8703213,15.678231,2,point_4365_unknown_class_2_9.598531_41.870321.png,2,True
point_1624_east,unknown,13.086249573662249,-1.0643262816205563,east,2.24,5.017600025943481,13.086249573662249,-1.0643262816205563,2.3871157,1,point_1624_east_unknown_class_1_13.086250_-1.064326.png,1,True
point_17252,unknown,14.3854833,-16.8941483,original,2.24,5.0176000259391165,14.3854833,-16.8941483,0.83962333,1,point_17252_unknown_class_1_14.385483_-16.894148.png,1,True
point_21158_north,unknown,-0.8183243662423233,29.9729375,north,2.24,5.017600025960264,-0.8183243662423233,29.9729375,0.5050314,0,point_21158_north_unknown_class_0_-0.818324_29.972938.png,0,True
point_15816,unknown,-11.6562476,27.4028259,original,2.24,5.017600025944883,-11.6562476,27.4028259,6.4840975,2,point_15816_unknown_class_2_-11.656248_27.402826.png,2,True
point_3869_north,unknown,14.744662618544588,-17.2604157,north,2.24,5.017600025938297,14.744662618544588,-17.2604157,16.74284,2,point_3869_north_unknown_class_2_14.744663_-17.260416.png,2,True
point_3852_north,unknown,15.642225508014446,-16.223237,north,2.24,5.017600025936841,15.642225508014446,-16.223237,4.917415,2,point_3852_north_unknown_class_2_15.642226_-16.223237.png,1,False
point_11322_north,unknown,-1.6561674957174743,29.2201447,north,2.24,5.017600025959882,-1.6561674957174743,29.2201447,8.542493,2,point_11322_north_unknown_class_2_-1.656167_29.220145.png,2,True
point_1754_east,unknown,4.579298715105867,13.704322871863267,east,2.24,5.017600025957721,4.579298715105867,13.704322871863267,3.987935,1,point_1754_east_unknown_class_1_4.579299_13.704323.png,1,True
point_7609_north,unknown,11.077426780813395,-0.2536898,north,2.24,5.017600025946755,11.077426780813395,-0.2536898,3.1437836,1,point_7609_north_unknown_class_1_11.077427_-0.253690.png,1,True
point_8550_north,unknown,-4.224901033064941,15.2397186,north,2.24,5.017600025958059,-4.224901033064941,15.2397186,13.035053,2,point_8550_north_unknown_class_2_-4.224901_15.239719.png,2,True
point_19629_north,unknown,13.57590748526835,2.0366496,north,2.24,5.0176000259395686,13.57590748526835,2.0366496,6.4574327,2,point_19629_north_unknown_class_2_13.575907_2.036650.png,2,True
point_6496,unknown,2.9779727,30.8926647,original,2.24,5.017600025959212,2.9779727,30.8926647,0.45209923,0,point_6496_unknown_class_0_2.977973_30.892665.png,0,True
point_8129_north,unknown,0.6409358516276441,32.5853118,north,2.24,5.017600025961355,0.6409358516276441,32.5853118,0.48130524,0,point_8129_north_unknown_class_0_0.640936_32.585312.png,0,True
point_2683_south,unknown,6.966798225090013,-9.4816672,south,2.24,5.017600025955782,6.966798225090013,-9.4816672,0.36135978,0,point_2683_south_unknown_class_0_6.966798_-9.481667.png,0,True
point_4831,unknown,5.2729684,-3.598375,original,2.24,5.017600025957634,5.2729684,-3.598375,7.963881,2,point_4831_unknown_class_2_5.272968_-3.598375.png,2,True
point_3445_east,unknown,3.0133473127467845,30.93405093723805,east,2.24,5.017600025959218,3.0133473127467845,30.93405093723805,2.0065207,1,point_3445_east_unknown_class_1_3.013347_30.934051.png,1,True
point_3825_west,unknown,14.851006057566758,-15.934411385899368,west,2.24,5.017600025938281,14.851006057566758,-15.934411385899368,13.973228,2,point_3825_west_unknown_class_2_14.851006_-15.934411.png,2,True
point_16118_west,unknown,11.894724451131626,3.438723215191028,west,2.24,5.017600025945392,11.894724451131626,3.438723215191028,1.0445278,1,point_16118_west_unknown_class_1_11.894724_3.438723.png,1,True
point_17734_north,unknown,0.4262340655550692,32.700123,north,2.24,5.017600025961115,0.4262340655550692,32.700123,4.7119527,2,point_17734_north_unknown_class_2_0.426234_32.700123.png,1,False
point_19973_north,unknown,-0.8032660647105321,30.2356774,north,2.24,5.017600025960978,-0.8032660647105321,30.2356774,0.39329964,0,point_19973_north_unknown_class_0_-0.803266_30.235677.png,0,True
point_22303_east,unknown,13.718169632286983,-2.0361239736764727,east,2.24,5.017600025940541,13.718169632286983,-2.0361239736764727,0.3576422,0,point_22303_east_unknown_class_0_13.718170_-2.036124.png,0,True
point_18949_north,unknown,-1.2095349158808888,36.803132,north,2.24,5.017600025959596,-1.2095349158808888,36.803132,16.655893,2,point_18949_north_unknown_class_2_-1.209535_36.803132.png,2,True
point_4144_north,unknown,6.353996692725464,1.5286228,north,2.24,5.0176000259562334,6.353996692725464,1.5286228,1.1306089,1,point_4144_north_unknown_class_1_6.353997_1.528623.png,1,True
point_6211_south,unknown,5.752206774288788,0.7999288,south,2.24,5.017600025956042,5.752206774288788,0.7999288,0.40106973,0,point_6211_south_unknown_class_0_5.752207_0.799929.png,0,True
point_11904_west,unknown,-0.5764754642076365,34.34856392590601,west,2.24,5.017600025959093,-0.5764754642076365,34.34856392590601,0.5280466,0,point_11904_west_unknown_class_0_-0.576475_34.348564.png,0,True
point_4764,unknown,13.5919802,2.1075433,original,2.24,5.017600025940465,13.5919802,2.1075433,12.102805,2,point_4764_unknown_class_2_13.591980_2.107543.png,2,True
point_10316_north,unknown,7.267971329676499,-8.1554445,north,2.24,5.017600025956152,7.267971329676499,-8.1554445,4.1039495,1,point_10316_north_unknown_class_1_7.267971_-8.155444.png,2,False
point_17506_north,unknown,2.5390242802533507,34.6570859,north,2.24,5.01760002595993,2.5390242802533507,34.6570859,1.5682573,1,point_17506_north_unknown_class_1_2.539024_34.657086.png,1,True
point_21000_north,unknown,12.254827626890854,-2.54109,north,2.24,5.017600025945178,12.254827626890854,-2.54109,0.34056732,0,point_21000_north_unknown_class_0_12.254828_-2.541090.png,0,True
point_4145_south,unknown,6.312269590559611,1.5265736,south,2.24,5.017600025955508,6.312269590559611,1.5265736,0.66376436,0,point_4145_south_unknown_class_0_6.312270_1.526574.png,0,True
point_2617_north,unknown,-0.2650471284083008,36.0662915,north,2.24,5.017600025959922,-0.2650471284083008,36.0662915,5.9046717,2,point_2617_north_unknown_class_2_-0.265047_36.066291.png,1,False
point_16270,unknown,13.597285,-6.002581,original,2.24,5.017600025944109,13.597285,-6.002581,0.44370025,0,point_16270_unknown_class_0_13.597285_-6.002581.png,0,True
point_1301_north,unknown,6.311637325647188,-0.4743928,north,2.24,5.017600025956395,6.311637325647188,-0.4743928,3.3076878,1,point_1301_north_unknown_class_1_6.311637_-0.474393.png,1,True
point_18961_east,unknown,-1.222653724078944,36.7824351140697,east,2.24,5.017600025960433,-1.222653724078944,36.7824351140697,11.155926,2,point_18961_east_unknown_class_2_-1.222654_36.782435.png,2,True
point_3615_north,unknown,14.728506446743037,-17.4813,north,2.24,5.017600025935977,14.728506446743037,-17.4813,21.966702,2,point_3615_north_unknown_class_2_14.728506_-17.481300.png,2,True
point_4888_south,unknown,6.7996510836771575,-5.2789115,south,2.24,5.017600025955527,6.7996510836771575,-5.2789115,17.33832,2,point_4888_south_unknown_class_2_6.799651_-5.278912.png,2,True
point_14411_south,unknown,0.495768139574732,25.1426049,south,2.24,5.017600025960146,0.495768139574732,25.1426049,0.33093128,0,point_14411_south_unknown_class_0_0.495768_25.142605.png,0,True
point_21474,unknown,0.0150638,34.3277247,original,2.24,5.017600025961296,0.0150638,34.3277247,0.71669465,1,point_21474_unknown_class_1_0.015064_34.327725.png,0,False
point_4746_north,unknown,13.571315392700845,2.1124786,north,2.24,5.017600025940495,13.571315392700845,2.1124786,19.171955,2,point_4746_north_unknown_class_2_13.571315_2.112479.png,2,True
point_16216_north,unknown,13.453530482545554,7.0972551,north,2.24,5.0176000259415945,13.453530482545554,7.0972551,0.7045933,1,point_16216_north_unknown_class_1_13.453530_7.097255.png,1,True
point_8083_south,unknown,0.5475469429870103,32.436419,south,2.24,5.017600025960506,0.5475469429870103,32.436419,0.8356868,1,point_8083_south_unknown_class_1_0.547547_32.436419.png,1,True
point_21391_east,unknown,9.69160269270997,-0.8042297343183418,east,2.24,5.017600025948609,9.69160269270997,-0.8042297343183418,0.5948099,0,point_21391_east_unknown_class_0_9.691603_-0.804230.png,0,True
point_17259,unknown,-6.115636,23.5570415,original,2.24,5.017600025956572,-6.115636,23.5570415,0.4056676,0,point_17259_unknown_class_0_-6.115636_23.557042.png,1,False
point_21482,unknown,-3.6252757,13.3729786,original,2.24,5.017600025959444,-3.6252757,13.3729786,0.35030365,0,point_21482_unknown_class_0_-3.625276_13.372979.png,0,True
point_8927_north,unknown,0.8115602364864356,33.5795288,north,2.24,5.017600025958817,0.8115602364864356,33.5795288,0.35410163,0,point_8927_north_unknown_class_0_0.811560_33.579529.png,0,True
point_4584_east,unknown,-4.351899129306942,15.350634257521556,east,2.24,5.01760002595809,-4.351899129306942,15.350634257521556,21.787622,2,point_4584_east_unknown_class_2_-4.351899_15.350634.png,2,True
point_19958_east,unknown,-0.8354238481281313,30.193340887256085,east,2.24,5.017600025960378,-0.8354238481281313,30.193340887256085,0.58136386,0,point_19958_east_unknown_class_0_-0.835424_30.193341.png,0,True
point_2658_south,unknown,-0.2681120721597022,35.7326875,south,2.24,5.017600025960644,-0.2681120721597022,35.7326875,1.370529,1,point_2658_south_unknown_class_1_-0.268112_35.732687.png,1,True
point_14524,unknown,3.1899196,32.8620928,original,2.24,5.01760002595905,3.1899196,32.8620928,0.33045745,0,point_14524_unknown_class_0_3.189920_32.862093.png,0,True
point_17507_west,unknown,2.54054524216775,34.5541302725578,west,2.24,5.01760002595974,2.54054524216775,34.5541302725578,0.3186201,0,point_17507_west_unknown_class_0_2.540545_34.554130.png,1,False
point_1172,unknown,6.2132762,-1.6884994,original,2.24,5.017600025956408,6.2132762,-1.6884994,17.02418,2,point_1172_unknown_class_2_6.213276_-1.688499.png,2,True
point_3403_north,unknown,2.264247061597055,32.8864447,north,2.24,5.017600025959526,2.264247061597055,32.8864447,2.3373935,1,point_3403_north_unknown_class_1_2.264247_32.886445.png,2,False
point_833_north,unknown,5.604458743162604,-0.1606429,north,2.24,5.017600025956843,5.604458743162604,-0.1606429,29.503569,2,point_833_north_unknown_class_2_5.604459_-0.160643.png,2,True
point_10485,unknown,3.9815504,9.8038626,original,2.24,5.017600025958614,3.9815504,9.8038626,7.512183,2,point_10485_unknown_class_2_3.981550_9.803863.png,2,True
point_21126,unknown,-0.887805,30.008903,original,2.24,5.017600025959882,-0.887805,30.008903,0.36423755,0,point_21126_unknown_class_0_-0.887805_30.008903.png,0,True
point_3813_north,unknown,12.579493443216048,-16.2823952,north,2.24,5.017600025942216,12.579493443216048,-16.2823952,4.2687254,1,point_3813_north_unknown_class_1_12.579493_-16.282395.png,2,False
point_22825_east,unknown,5.336314267765385,-0.6053750322895399,east,2.24,5.01760002595756,5.336314267765385,-0.6053750322895399,2.707104,1,point_22825_east_unknown_class_1_5.336314_-0.605375.png,1,True
point_2678_east,unknown,6.372389302788297,-10.767400974610734,east,2.24,5.017600025956039,6.372389302788297,-10.767400974610734,3.372431,1,point_2678_east_unknown_class_1_6.372389_-10.767401.png,1,True
point_3485_north,unknown,0.38998316734298,32.7134974,north,2.24,5.017600025960079,0.38998316734298,32.7134974,6.4046516,2,point_3485_north_unknown_class_2_0.389983_32.713497.png,1,False
point_4402_west,unknown,-4.3559128290563605,15.269067335563369,west,2.24,5.017600025957951,-4.3559128290563605,15.269067335563369,26.014673,2,point_4402_west_unknown_class_2_-4.355913_15.269067.png,2,True
point_6423,unknown,1.8903896,32.5710637,original,2.24,5.017600025958594,1.8903896,32.5710637,0.30887184,0,point_6423_unknown_class_0_1.890390_32.571064.png,0,True
point_2197_west,unknown,10.390400348016945,-9.3380073069145,west,2.24,5.017600025946932,10.390400348016945,-9.3380073069145,1.9959377,1,point_2197_west_unknown_class_1_10.390400_-9.338007.png,2,False
point_10791_north,unknown,5.506353210161558,10.0489971,north,2.24,5.017600025957114,5.506353210161558,10.0489971,0.34860668,0,point_10791_north_unknown_class_0_5.506353_10.048997.png,1,False
point_21397_north,unknown,10.946674254720612,3.696252,north,2.24,5.017600025948286,10.946674254720612,3.696252,0.38212857,0,point_21397_north_unknown_class_0_10.946674_3.696252.png,0,True
point_13844_north,unknown,1.392155057952915,34.3606361,north,2.24,5.017600025960503,1.392155057952915,34.3606361,0.35311967,0,point_13844_north_unknown_class_0_1.392155_34.360636.png,0,True
point_21427_north,unknown,6.774455054194555,3.64758,north,2.24,5.017600025957166,6.774455054194555,3.64758,0.72573805,1,point_21427_north_unknown_class_1_6.774455_3.647580.png,0,False
point_22147_east,unknown,7.562823927815979,-1.9164359379447264,east,2.24,5.017600025953079,7.562823927815979,-1.9164359379447264,10.871407,2,point_22147_east_unknown_class_2_7.562824_-1.916436.png,2,True
point_1422_north,unknown,9.372462093205677,2.6161985,north,2.24,5.017600025949916,9.372462093205677,2.6161985,5.091652,2,point_1422_north_unknown_class_2_9.372462_2.616198.png,2,True
point_1136,unknown,7.3287889,-2.3224953,original,2.24,5.017600025954474,7.3287889,-2.3224953,22.854246,2,point_1136_unknown_class_2_7.328789_-2.322495.png,2,True
point_17751_north,unknown,0.4340747651469423,32.8293839,north,2.24,5.017600025961731,0.4340747651469423,32.8293839,0.6897777,1,point_17751_north_unknown_class_1_0.434075_32.829384.png,1,True
point_3468,unknown,-0.3724603,31.7153151,original,2.24,5.017600025959863,-0.3724603,31.7153151,1.3846382,1,point_3468_unknown_class_1_-0.372460_31.715315.png,1,True
point_3376_north,unknown,-0.5859729457340699,30.6657059,north,2.24,5.017600025959839,-0.5859729457340699,30.6657059,5.0568914,2,point_3376_north_unknown_class_2_-0.585973_30.665706.png,2,True
point_22452_north,unknown,0.7643729410346474,34.2487031,north,2.24,5.01760002596115,0.7643729410346474,34.2487031,0.41807956,0,point_22452_north_unknown_class_0_0.764373_34.248703.png,0,True
point_22147_south,unknown,7.54257003790351,-1.9367336,south,2.24,5.017600025954399,7.54257003790351,-1.9367336,8.298092,2,point_22147_south_unknown_class_2_7.542570_-1.936734.png,2,True
point_17455_north,unknown,-3.982033809678215,39.7016707,north,2.24,5.017600025958373,-3.982033809678215,39.7016707,7.8056045,2,point_17455_north_unknown_class_2_-3.982034_39.701671.png,2,True
point_10956_north,unknown,17.9695549389654,19.119654,north,2.24,5.017600025926942,17.9695549389654,19.119654,0.36377034,0,point_10956_north_unknown_class_0_17.969555_19.119654.png,0,True
point_3809_east,unknown,16.0410335782539,-16.421621968552213,east,2.24,5.017600025933038,16.0410335782539,-16.421621968552213,3.8378115,1,point_3809_east_unknown_class_1_16.041034_-16.421622.png,1,True
point_2572_west,unknown,-0.1211277924796179,34.73486369297016,west,2.24,5.017600025960575,-0.1211277924796179,34.73486369297016,1.1956108,1,point_2572_west_unknown_class_1_-0.121128_34.734864.png,1,True
point_3252_north,unknown,0.3494604691488157,32.6133619,north,2.24,5.017600025960238,0.3494604691488157,32.6133619,23.665255,2,point_3252_north_unknown_class_2_0.349460_32.613362.png,2,True
point_22626,unknown,6.3866648,1.4453328,original,2.24,5.017600025955888,6.3866648,1.4453328,1.2691983,1,point_22626_unknown_class_1_6.386665_1.445333.png,1,True
point_15923,unknown,0.845948,32.3823967,original,2.24,5.017600025960908,0.845948,32.3823967,0.6393721,0,point_15923_unknown_class_0_0.845948_32.382397.png,0,True
point_8599_north,unknown,5.940682304675203,-10.0352027,north,2.24,5.017600025957048,5.940682304675203,-10.0352027,0.34070465,0,point_8599_north_unknown_class_0_5.940682_-10.035203.png,0,True
point_19013_north,unknown,-0.3362446311503936,36.1204048,north,2.24,5.017600025960904,-0.3362446311503936,36.1204048,1.0701271,1,point_19013_north_unknown_class_1_-0.336245_36.120405.png,0,False
point_1906_north,unknown,9.569734066105116,-13.6752249,north,2.24,5.017600025951222,9.569734066105116,-13.6752249,4.628297,1,point_1906_north_unknown_class_1_9.569734_-13.675225.png,1,True
point_1831,unknown,5.1421589,10.5208055,original,2.24,5.017600025957882,5.1421589,10.5208055,3.425435,1,point_1831_unknown_class_1_5.142159_10.520805.png,2,False
point_19175_north,unknown,2.565963971776436,31.0700384,north,2.24,5.017600025959664,2.565963971776436,31.0700384,0.30830312,0,point_19175_north_unknown_class_0_2.565964_31.070038.png,0,True
point_22463,unknown,6.5594693,-5.0331016,original,2.24,5.017600025956668,6.5594693,-5.0331016,6.027156,2,point_22463_unknown_class_2_6.559469_-5.033102.png,2,True
point_19043_east,unknown,0.005608099651814,37.11790546246002,east,2.24,5.017600025960988,0.005608099651814,37.11790546246002,1.5931921,1,point_19043_east_unknown_class_1_0.005608_37.117905.png,0,False
point_14517_east,unknown,1.0179269367943429,35.03657301718744,east,2.24,5.017600025960935,1.0179269367943429,35.03657301718744,1.7297735,1,point_14517_east_unknown_class_1_1.017927_35.036573.png,1,True
point_2781_north,unknown,12.610048697086452,-8.0210337,north,2.24,5.017600025945141,12.610048697086452,-8.0210337,14.646363,2,point_2781_north_unknown_class_2_12.610049_-8.021034.png,2,True
point_2247_south,unknown,9.708264719996,-13.4251949,south,2.24,5.0176000259500775,9.708264719996,-13.4251949,3.641367,1,point_2247_south_unknown_class_1_9.708265_-13.425195.png,1,True
point_20424_east,unknown,5.500816357463834,7.054595335683875,east,2.24,5.01760002595705,5.500816357463834,7.054595335683875,4.8943377,2,point_20424_east_unknown_class_2_5.500816_7.054595.png,2,True
point_19919_east,unknown,-0.9724825396166326,30.312526441753835,east,2.24,5.017600025960024,-0.9724825396166326,30.312526441753835,0.45527783,0,point_19919_east_unknown_class_0_-0.972483_30.312526.png,0,True
point_4791,unknown,16.9731593,8.000043,original,2.24,5.017600025931832,16.9731593,8.000043,10.444122,2,point_4791_unknown_class_2_16.973159_8.000043.png,2,True
point_11181_north,unknown,16.285800200639063,-0.0949555,north,2.24,5.017600025932048,16.285800200639063,-0.0949555,0.3921169,0,point_11181_north_unknown_class_0_16.285800_-0.094955.png,0,True
point_2766_north,unknown,12.59311442266524,-7.9972727,north,2.24,5.017600025944527,12.59311442266524,-7.9972727,19.137814,2,point_2766_north_unknown_class_2_12.593114_-7.997273.png,2,True
point_6416_west,unknown,6.287205608139519,1.4869701913105997,west,2.24,5.017600025956475,6.287205608139519,1.4869701913105997,0.4844618,0,point_6416_west_unknown_class_0_6.287206_1.486970.png,0,True
point_6471,unknown,18.7352077,7.3849847,original,2.24,5.017600025924545,18.7352077,7.3849847,12.92099,2,point_6471_unknown_class_2_18.735208_7.384985.png,1,False
point_19046_north,unknown,15.11513706422662,-7.2876371,north,2.24,5.0176000259360505,15.11513706422662,-7.2876371,0.38008156,0,point_19046_north_unknown_class_0_15.115137_-7.287637.png,0,True
