name,city,latitude,longitude,point_type,square_size_km,area_km2,center_lat,center_lon,radiance_2240m_carre,class,final_image_filename,predicted_class,correct_prediction
point_1573_north,unknown,12.399794912388726,-1.4691108,north,2.24,5.017600025943102,12.399794912388726,-1.4691108,17.444921,3,point_1573_north_unknown_class_3_12.399795_-1.469111.png,3,True
point_14256_east,unknown,10.054743269507782,-12.837004052193716,east,2.24,5.017600025951623,10.054743269507782,-12.837004052193716,3.8570392,2,point_14256_east_unknown_class_2_10.054743_-12.837004.png,1,False
point_6200_east,unknown,11.035999606555231,20.30804647780973,east,2.24,5.017600025948839,11.035999606555231,20.30804647780973,0.37726474,0,point_6200_east_unknown_class_0_11.036000_20.308046.png,1,False
point_16942_east,unknown,-0.042463897363575,18.20736786785367,east,2.24,5.017600025960328,-0.042463897363575,18.20736786785367,0.33483723,0,point_16942_east_unknown_class_0_-0.042464_18.207368.png,1,False
point_945_north,unknown,5.676683593090487,-0.2521363,north,2.24,5.017600025956576,5.676683593090487,-0.2521363,42.3584,3,point_945_north_unknown_class_3_5.676684_-0.252136.png,3,True
point_21486_north,unknown,11.441520786224602,-9.1676716,north,2.24,5.017600025946462,11.441520786224602,-9.1676716,1.3842739,1,point_21486_north_unknown_class_1_11.441521_-9.167672.png,1,True
point_4849_north,unknown,9.31559505782388,-5.5884851,north,2.24,5.017600025951687,9.31559505782388,-5.5884851,2.0183468,1,point_4849_north_unknown_class_1_9.315595_-5.588485.png,1,True
point_6675_east,unknown,5.665170947166053,0.0075465671382697,east,2.24,5.017600025957359,5.665170947166053,0.0075465671382697,31.346596,3,point_6675_east_unknown_class_3_5.665171_0.007547.png,3,True
point_1605_east,unknown,11.176753397492774,-4.2279893979235,east,2.24,5.017600025947229,11.176753397492774,-4.2279893979235,6.145033,2,point_1605_east_unknown_class_2_11.176753_-4.227989.png,2,True
point_19958_east,unknown,-0.8354238481281313,30.193340887256085,east,2.24,5.017600025960378,-0.8354238481281313,30.193340887256085,0.58136386,1,point_19958_east_unknown_class_1_-0.835424_30.193341.png,0,False
point_4397_south,unknown,14.25755237798507,39.460877,south,2.24,5.017600025936599,14.25755237798507,39.460877,0.73214066,1,point_4397_south_unknown_class_1_14.257552_39.460877.png,2,False
point_14683_west,unknown,12.035783641995796,-1.3741617463249762,west,2.24,5.017600025944646,12.035783641995796,-1.3741617463249762,0.38729084,0,point_14683_west_unknown_class_0_12.035784_-1.374162.png,0,True
point_22465,unknown,6.33917,1.2160267,original,2.24,5.017600025956544,6.33917,1.2160267,14.083975,3,point_22465_unknown_class_3_6.339170_1.216027.png,2,False
point_12531,unknown,-1.3382058,29.9733659,original,2.24,5.017600025959976,-1.3382058,29.9733659,0.32245117,0,point_12531_unknown_class_0_-1.338206_29.973366.png,0,True
point_22382_west,unknown,0.6851147574618425,34.07209190861976,west,2.24,5.01760002595981,0.6851147574618425,34.07209190861976,0.4266792,0,point_22382_west_unknown_class_0_0.685115_34.072092.png,0,True
point_7575,unknown,6.7528367,11.8233597,original,2.24,5.017600025955356,6.7528367,11.8233597,0.74881226,1,point_7575_unknown_class_1_6.752837_11.823360.png,1,True
point_3482_north,unknown,0.3790454678504528,32.7496511,north,2.24,5.017600025960142,0.3790454678504528,32.7496511,5.52938,2,point_3482_north_unknown_class_2_0.379045_32.749651.png,1,False
point_10485_south,unknown,3.961293499476629,9.8038626,south,2.24,5.017600025958564,3.961293499476629,9.8038626,2.461662,2,point_10485_south_unknown_class_2_3.961293_9.803863.png,1,False
point_2177,unknown,7.7419632,-8.8176262,original,2.24,5.017600025954431,7.7419632,-8.8176262,5.061095,2,point_2177_unknown_class_2_7.741963_-8.817626.png,2,True
point_2634,unknown,-1.0909472,35.8707784,original,2.24,5.017600025959835,-1.0909472,35.8707784,11.842285,3,point_2634_unknown_class_3_-1.090947_35.870778.png,2,False
point_1831_north,unknown,5.162415135793936,10.5208055,north,2.24,5.017600025957274,5.162415135793936,10.5208055,1.1307389,1,point_1831_north_unknown_class_1_5.162415_10.520805.png,1,True
point_9601_north,unknown,5.163391635173727,-1.21622,north,2.24,5.017600025957644,5.163391635173727,-1.21622,3.6064358,2,point_9601_north_unknown_class_2_5.163392_-1.216220.png,1,False
point_2890_north,unknown,12.680837489813904,-7.9724751,north,2.24,5.017600025941902,12.680837489813904,-7.9724751,13.680668,3,point_2890_north_unknown_class_3_12.680837_-7.972475.png,3,True
point_21109_north,unknown,-1.1469198066619537,36.9623724,north,2.24,5.017600025960538,-1.1469198066619537,36.9623724,17.533415,3,point_21109_north_unknown_class_3_-1.146920_36.962372.png,3,True
point_2296_east,unknown,-1.314421318378755,36.86955282313377,east,2.24,5.01760002596058,-1.314421318378755,36.86955282313377,29.381523,3,point_2296_east_unknown_class_3_-1.314421_36.869553.png,3,True
point_10441,unknown,13.8512733,-4.6160511,original,2.24,5.017600025941976,13.8512733,-4.6160511,0.3494665,0,point_10441_unknown_class_0_13.851273_-4.616051.png,0,True
point_19957,unknown,-0.8482705,30.1725802,original,2.24,5.017600025960472,-0.8482705,30.1725802,0.4510063,0,point_19957_unknown_class_0_-0.848271_30.172580.png,0,True
point_9988,unknown,-2.4045278,28.8388889,original,2.24,5.017600025959112,-2.4045278,28.8388889,0.4949139,0,point_9988_unknown_class_0_-2.404528_28.838889.png,1,False
point_8065,unknown,10.8013244,-0.945663,original,2.24,5.017600025947308,10.8013244,-0.945663,0.8090722,1,point_8065_unknown_class_1_10.801324_-0.945663.png,0,False
point_17447_west,unknown,-4.031676749290922,39.60953925194972,west,2.24,5.017600025957916,-4.031676749290922,39.60953925194972,28.632708,3,point_17447_west_unknown_class_3_-4.031677_39.609539.png,3,True
point_16950_south,unknown,-0.0302417762587427,18.3269081,south,2.24,5.017600025959725,-0.0302417762587427,18.3269081,0.31003013,0,point_16950_south_unknown_class_0_-0.030242_18.326908.png,1,False
point_11514,unknown,6.5301352,-7.4833401,original,2.24,5.017600025955487,6.5301352,-7.4833401,8.2259,2,point_11514_unknown_class_2_6.530135_-7.483340.png,2,True
point_0_north,unknown,5.34959341478675,-4.102457999999999,north,2.24,5.017600025957494,5.34959341478675,-4.102457999999999,32.40259,3,point_0_north_unknown_class_3_5.349593_-4.102458.png,3,True
point_1397_south,unknown,6.465232410850853,2.5967324,south,2.24,5.01760002595616,6.465232410850853,2.5967324,1.9992645,1,point_1397_south_unknown_class_1_6.465232_2.596732.png,1,True
point_1742,unknown,7.311846,13.5506028,original,2.24,5.017600025956398,7.311846,13.5506028,2.9183517,2,point_1742_unknown_class_2_7.311846_13.550603.png,2,True
point_1027_north,unknown,9.424247834031238,-0.8854043,north,2.24,5.017600025951057,9.424247834031238,-0.8854043,13.933101,3,point_1027_north_unknown_class_3_9.424248_-0.885404.png,3,True
point_2755_west,unknown,12.557182408145716,-8.023520730711281,west,2.24,5.017600025944843,12.557182408145716,-8.023520730711281,12.710466,3,point_2755_west_unknown_class_3_12.557182_-8.023521.png,3,True
point_16118_west,unknown,11.894724451131626,3.438723215191028,west,2.24,5.017600025945392,11.894724451131626,3.438723215191028,1.0445278,1,point_16118_west_unknown_class_1_11.894724_3.438723.png,1,True
point_694_north,unknown,7.609928618385069,-5.1673545,north,2.24,5.017600025954653,7.609928618385069,-5.1673545,0.91849893,1,point_694_north_unknown_class_1_7.609929_-5.167355.png,1,True
point_22401_north,unknown,0.7300212441721777,34.0873679,north,2.24,5.017600025959246,0.7300212441721777,34.0873679,0.4120979,0,point_22401_north_unknown_class_0_0.730021_34.087368.png,1,False
point_19877_west,unknown,15.281103329002738,-9.650569221833925,west,2.24,5.017600025937325,15.281103329002738,-9.650569221833925,0.36061928,0,point_19877_west_unknown_class_0_15.281103_-9.650569.png,0,True
point_7557_north,unknown,13.60340814070876,-7.48448,north,2.24,5.017600025940896,13.60340814070876,-7.48448,0.35103616,0,point_7557_north_unknown_class_0_13.603408_-7.484480.png,0,True
point_8815_south,unknown,1.497512664530149,30.2742138,south,2.24,5.017600025959506,1.497512664530149,30.2742138,0.37049398,0,point_8815_south_unknown_class_0_1.497513_30.274214.png,1,False
point_20641_west,unknown,6.887237170408454,2.597915657170057,west,2.24,5.017600025955676,6.887237170408454,2.597915657170057,0.35318756,0,point_20641_west_unknown_class_0_6.887237_2.597916.png,1,False
point_7625_east,unknown,6.283589508366645,5.587976368901187,east,2.24,5.017600025955953,6.283589508366645,5.587976368901187,6.134172,2,point_7625_east_unknown_class_2_6.283590_5.587976.png,2,True
point_20817_east,unknown,4.82564359971186,7.102024064972591,east,2.24,5.017600025957656,4.82564359971186,7.102024064972591,23.658463,3,point_20817_east_unknown_class_3_4.825644_7.102024.png,3,True
point_15271_south,unknown,-11.003488479396191,26.7677504,south,2.24,5.017600025949358,-11.003488479396191,26.7677504,9.146488,2,point_15271_south_unknown_class_2_-11.003488_26.767750.png,2,True
point_10913_east,unknown,6.4329782989810695,7.542723612204533,east,2.24,5.017600025955307,6.4329782989810695,7.542723612204533,5.796109,2,point_10913_east_unknown_class_2_6.432978_7.542724.png,2,True
point_7559_north,unknown,13.63780498485793,-7.43475,north,2.24,5.017600025942068,13.63780498485793,-7.43475,0.34797925,0,point_7559_north_unknown_class_0_13.637805_-7.434750.png,0,True
point_15088,unknown,6.6234818,-1.6595215,original,2.24,5.017600025954839,6.6234818,-1.6595215,21.870596,3,point_15088_unknown_class_3_6.623482_-1.659522.png,3,True
point_22377_east,unknown,0.6731016582077918,34.19561754170276,east,2.24,5.017600025959355,0.6731016582077918,34.19561754170276,1.548379,1,point_22377_east_unknown_class_1_0.673102_34.195618.png,1,True
point_20020,unknown,-0.4872303,36.8575151,original,2.24,5.017600025959634,-0.4872303,36.8575151,0.72609955,1,point_20020_unknown_class_1_-0.487230_36.857515.png,0,False
point_92_east,unknown,5.26022147252871,-3.944497104607586,east,2.24,5.017600025957656,5.26022147252871,-3.944497104607586,22.269949,3,point_92_east_unknown_class_3_5.260221_-3.944497.png,3,True
point_21645_north,unknown,1.673817604820284,33.5186007,north,2.24,5.017600025961401,1.673817604820284,33.5186007,0.3472107,0,point_21645_north_unknown_class_0_1.673818_33.518601.png,0,True
point_11513_south,unknown,4.654377468947724,-7.3927391,south,2.24,5.017600025957374,4.654377468947724,-7.3927391,0.87452966,1,point_11513_south_unknown_class_1_4.654377_-7.392739.png,1,True
point_1319,unknown,8.0450803,-1.7293911,original,2.24,5.017600025953607,8.0450803,-1.7293911,12.895511,3,point_1319_unknown_class_3_8.045080_-1.729391.png,3,True
point_2654_north,unknown,-1.1763383109328296,36.9245699,north,2.24,5.017600025959975,-1.1763383109328296,36.9245699,16.966137,3,point_2654_north_unknown_class_3_-1.176338_36.924570.png,3,True
point_15738_east,unknown,-11.729756861804328,27.51460338729532,east,2.24,5.017600025945023,-11.729756861804328,27.51460338729532,1.660784,1,point_15738_east_unknown_class_1_-11.729757_27.514603.png,1,True
point_16017_north,unknown,11.848345115694434,13.1087693,north,2.24,5.017600025944723,11.848345115694434,13.1087693,6.6825123,2,point_16017_north_unknown_class_2_11.848345_13.108769.png,2,True
point_3862_north,unknown,14.748076912581784,-17.3155715,north,2.24,5.017600025938779,14.748076912581784,-17.3155715,13.45339,3,point_3862_north_unknown_class_3_14.748077_-17.315572.png,3,True
point_1511,unknown,6.628201,1.710937,original,2.24,5.017600025955864,6.628201,1.710937,4.349043,2,point_1511_unknown_class_2_6.628201_1.710937.png,1,False
point_6639_west,unknown,5.825582137109921,-0.6504201260002365,west,2.24,5.017600025956352,5.825582137109921,-0.6504201260002365,1.2163216,1,point_6639_west_unknown_class_1_5.825582_-0.650420.png,1,True
point_17423_east,unknown,-4.1281537432717705,39.65282115481634,east,2.24,5.017600025958691,-4.1281537432717705,39.65282115481634,1.3354654,1,point_17423_east_unknown_class_1_-4.128154_39.652821.png,1,True
point_1487_east,unknown,6.35892730363409,2.1073135982040783,east,2.24,5.017600025956817,6.35892730363409,2.1073135982040783,1.8842157,1,point_1487_east_unknown_class_1_6.358927_2.107314.png,1,True
point_19037,unknown,10.5244963,-0.3637632,original,2.24,5.017600025947473,10.5244963,-0.3637632,6.9862046,2,point_19037_unknown_class_2_10.524496_-0.363763.png,1,False
point_3825_west,unknown,14.851006057566758,-15.934411385899368,west,2.24,5.017600025938281,14.851006057566758,-15.934411385899368,13.973228,3,point_3825_west_unknown_class_3_14.851006_-15.934411.png,2,False
point_1124_east,unknown,5.696196545221492,0.0068704491049644,east,2.24,5.017600025958306,5.696196545221492,0.0068704491049644,30.236046,3,point_1124_east_unknown_class_3_5.696197_0.006870.png,3,True
point_1608_east,unknown,11.214853095038263,-4.289360915867049,east,2.24,5.017600025947422,11.214853095038263,-4.289360915867049,6.439241,2,point_1608_east_unknown_class_2_11.214853_-4.289361.png,3,False
point_1724_east,unknown,4.086826145850347,9.755832416808897,east,2.24,5.017600025958639,4.086826145850347,9.755832416808897,16.998852,3,point_1724_east_unknown_class_3_4.086826_9.755832.png,3,True
point_13617_north,unknown,0.9619726201478184,33.0617145,north,2.24,5.017600025958945,0.9619726201478184,33.0617145,0.34784007,0,point_13617_north_unknown_class_0_0.961973_33.061715.png,0,True
point_14182_south,unknown,10.15528035971986,14.5107044,south,2.24,5.017600025948748,10.15528035971986,14.5107044,0.43553582,0,point_14182_south_unknown_class_0_10.155280_14.510704.png,1,False
point_4104,unknown,7.5153658,1.1505747,original,2.24,5.017600025952622,7.5153658,1.1505747,4.075875,2,point_4104_unknown_class_2_7.515366_1.150575.png,3,False
point_20537_north,unknown,1.2440334819546546,33.6597497,north,2.24,5.017600025959827,1.2440334819546546,33.6597497,0.31249568,0,point_20537_north_unknown_class_0_1.244033_33.659750.png,0,True
point_10210_north,unknown,6.887129559853389,-6.4463407,north,2.24,5.017600025955801,6.887129559853389,-6.4463407,22.505993,3,point_10210_north_unknown_class_3_6.887130_-6.446341.png,2,False
point_2978_east,unknown,6.429915099173573,3.472760990980717,east,2.24,5.017600025955397,6.429915099173573,3.472760990980717,31.167007,3,point_2978_east_unknown_class_3_6.429915_3.472761.png,3,True
point_6726,unknown,5.7649933,0.0499,original,2.24,5.017600025955707,5.7649933,0.0499,21.711119,3,point_6726_unknown_class_3_5.764993_0.049900.png,2,False
point_17838_south,unknown,-1.394730957511486,36.7447695,south,2.24,5.017600025959758,-1.394730957511486,36.7447695,8.173858,2,point_17838_south_unknown_class_2_-1.394731_36.744769.png,3,False
point_16516_west,unknown,1.6343696985016762,31.63386860309726,west,2.24,5.017600025960066,1.6343696985016762,31.63386860309726,0.5277929,0,point_16516_west_unknown_class_0_1.634370_31.633869.png,0,True
point_4621_south,unknown,-5.858734264066704,13.4533972,south,2.24,5.01760002595698,-5.858734264066704,13.4533972,8.231189,2,point_4621_south_unknown_class_2_-5.858734_13.453397.png,1,False
point_14577_north,unknown,3.3746343756500248,30.9174627,north,2.24,5.0176000259596725,3.3746343756500248,30.9174627,0.309657,0,point_14577_north_unknown_class_0_3.374634_30.917463.png,1,False
point_7578_south,unknown,9.262713605271266,-0.8131768,south,2.24,5.01760002594869,9.262713605271266,-0.8131768,0.58159494,1,point_7578_south_unknown_class_1_9.262714_-0.813177.png,0,False
point_20293,unknown,12.4441859,-1.562205,original,2.24,5.017600025944129,12.4441859,-1.562205,3.5686617,2,point_20293_unknown_class_2_12.444186_-1.562205.png,2,True
point_16019_east,unknown,11.84568355430566,13.170859409814144,east,2.24,5.017600025943894,11.84568355430566,13.170859409814144,8.404782,2,point_16019_east_unknown_class_2_11.845684_13.170859.png,3,False
point_11256_east,unknown,9.36609961346629,13.458942636342002,east,2.24,5.017600025951434,9.36609961346629,13.458942636342002,1.1666095,1,point_11256_east_unknown_class_1_9.366100_13.458943.png,0,False
point_12816_north,unknown,0.2785022718208206,32.4870361,north,2.24,5.017600025960498,0.2785022718208206,32.4870361,8.316699,2,point_12816_north_unknown_class_2_0.278502_32.487036.png,1,False
point_16017,unknown,11.8280958,13.1087693,original,2.24,5.017600025946063,11.8280958,13.1087693,7.8344007,2,point_16017_unknown_class_2_11.828096_13.108769.png,3,False
point_1894_west,unknown,-0.7017543564286068,8.749228338358487,west,2.24,5.017600025960449,-0.7017543564286068,8.749228338358487,2.954062,2,point_1894_west_unknown_class_2_-0.701754_8.749228.png,1,False
point_3019,unknown,6.329308,5.6191046,original,2.24,5.01760002595715,6.329308,5.6191046,19.602379,3,point_3019_unknown_class_3_6.329308_5.619105.png,2,False
point_11756,unknown,7.0273498,38.4868104,original,2.24,5.017600025955718,7.0273498,38.4868104,14.54201,3,point_11756_unknown_class_3_7.027350_38.486810.png,2,False
point_3356,unknown,0.0454997,32.4431056,original,2.24,5.017600025960592,0.0454997,32.4431056,7.202377,2,point_3356_unknown_class_2_0.045500_32.443106.png,1,False
point_1253,unknown,5.3457456,-0.6265315,original,2.24,5.017600025956905,5.3457456,-0.6265315,14.870373,3,point_1253_unknown_class_3_5.345746_-0.626532.png,2,False
point_1020_south,unknown,9.343401896761277,-0.8322349,south,2.24,5.017600025951162,9.343401896761277,-0.8322349,3.5699842,2,point_1020_south_unknown_class_2_9.343402_-0.832235.png,1,False
point_2977_east,unknown,6.438532998631986,3.452269232177972,east,2.24,5.017600025954887,6.438532998631986,3.452269232177972,46.849594,3,point_2977_east_unknown_class_3_6.438533_3.452269.png,3,True
point_21098,unknown,-1.2240927,36.9657407,original,2.24,5.017600025960864,-1.2240927,36.9657407,7.063191,2,point_21098_unknown_class_2_-1.224093_36.965741.png,2,True
point_21475_south,unknown,0.0364758238507799,34.3342863,south,2.24,5.017600025960857,0.0364758238507799,34.3342863,1.4129703,1,point_21475_south_unknown_class_1_0.036476_34.334286.png,1,True
point_21168_north,unknown,-0.7945052638322736,29.9230066,north,2.24,5.017600025960321,-0.7945052638322736,29.9230066,2.4487374,2,point_21168_north_unknown_class_2_-0.794505_29.923007.png,1,False
point_21814_south,unknown,13.352551588216537,-6.1819234,south,2.24,5.017600025941876,13.352551588216537,-6.1819234,0.37543416,0,point_21814_south_unknown_class_0_13.352552_-6.181923.png,0,True
point_568,unknown,5.4433769,-4.070874799999999,original,2.24,5.01760002595773,5.4433769,-4.070874799999999,21.675137,3,point_568_unknown_class_3_5.443377_-4.070875.png,3,True
point_22523,unknown,14.391321,-4.8676714,original,2.24,5.017600025938044,14.391321,-4.8676714,0.34900498,0,point_22523_unknown_class_0_14.391321_-4.867671.png,0,True
point_1127_west,unknown,5.736409042700829,-0.0344918603892748,west,2.24,5.017600025956664,5.736409042700829,-0.0344918603892748,20.200417,3,point_1127_west_unknown_class_3_5.736409_-0.034492.png,1,False
point_18976_north,unknown,-1.1903728130080669,36.8644395,north,2.24,5.017600025960506,-1.1903728130080669,36.8644395,7.894646,2,point_18976_north_unknown_class_2_-1.190373_36.864440.png,1,False
point_22529,unknown,14.48,-4.964,original,2.24,5.017600025939081,14.48,-4.964,0.34509766,0,point_22529_unknown_class_0_14.480000_-4.964000.png,0,True
point_10443,unknown,13.8534,-4.48041,original,2.24,5.017600025939384,13.8534,-4.48041,0.3348819,0,point_10443_unknown_class_0_13.853400_-4.480410.png,0,True
point_11495,unknown,16.425555,-3.619166,original,2.24,5.017600025934092,16.425555,-3.619166,0.4005514,0,point_11495_unknown_class_0_16.425555_-3.619166.png,0,True
point_1643_east,unknown,3.844984960934664,11.54800545365564,east,2.24,5.01760002595956,3.844984960934664,11.54800545365564,11.789787,3,point_1643_east_unknown_class_3_3.844985_11.548005.png,3,True
point_1500,unknown,10.6233356,1.2702766,original,2.24,5.017600025947601,10.6233356,1.2702766,2.2041006,1,point_1500_unknown_class_1_10.623336_1.270277.png,2,False
point_19327_east,unknown,13.471546648459752,2.161764216873217,east,2.24,5.017600025941199,13.471546648459752,2.161764216873217,9.400912,2,point_19327_east_unknown_class_2_13.471547_2.161764.png,1,False
point_17305_north,unknown,0.3984008669423319,31.9831815,north,2.24,5.017600025960778,0.3984008669423319,31.9831815,0.45844704,0,point_17305_north_unknown_class_0_0.398401_31.983182.png,1,False
point_4314_north,unknown,9.035688170343914,38.7711602,north,2.24,5.0176000259533,9.035688170343914,38.7711602,24.71577,3,point_4314_north_unknown_class_3_9.035688_38.771160.png,3,True
point_6864_south,unknown,9.337076489561476,1.3173188,south,2.24,5.017600025950521,9.337076489561476,1.3173188,0.38298658,0,point_6864_south_unknown_class_0_9.337076_1.317319.png,0,True
point_11259_east,unknown,9.388053712067531,13.466156118319724,east,2.24,5.017600025950827,9.388053712067531,13.466156118319724,0.5553436,0,point_11259_east_unknown_class_0_9.388054_13.466156.png,1,False
point_1701_north,unknown,4.056379963468406,9.7627081,north,2.24,5.017600025958381,4.056379963468406,9.7627081,11.609035,2,point_1701_north_unknown_class_2_4.056380_9.762708.png,3,False
point_6199_north,unknown,5.519800801047056,-3.6616048,north,2.24,5.017600025956847,5.519800801047056,-3.6616048,0.61719304,1,point_6199_north_unknown_class_1_5.519801_-3.661605.png,0,False
point_20984_west,unknown,6.545652491898643,2.5489014878131178,west,2.24,5.017600025955151,6.545652491898643,2.5489014878131178,0.9320797,1,point_20984_west_unknown_class_1_6.545652_2.548901.png,1,True
point_11239_north,unknown,9.317781755346148,13.3548903,north,2.24,5.01760002595006,9.317781755346148,13.3548903,5.721533,2,point_11239_north_unknown_class_2_9.317782_13.354890.png,2,True
point_4217_north,unknown,7.896689046559664,-11.185883,north,2.24,5.01760002595418,7.896689046559664,-11.185883,1.3558403,1,point_4217_north_unknown_class_1_7.896689_-11.185883.png,1,True
point_20304_east,unknown,13.50455434629709,-2.3802900423784914,east,2.24,5.01760002594141,13.50455434629709,-2.3802900423784914,0.3940022,0,point_20304_east_unknown_class_0_13.504554_-2.380290.png,0,True
point_13611_north,unknown,0.954677121004962,33.1492137,north,2.24,5.0176000259589335,0.954677121004962,33.1492137,0.4843584,0,point_13611_north_unknown_class_0_0.954677_33.149214.png,0,True
point_13958_west,unknown,1.2930666197052472,35.027250946451595,west,2.24,5.017600025959767,1.2930666197052472,35.027250946451595,0.34738958,0,point_13958_west_unknown_class_0_1.293067_35.027251.png,0,True
point_8839_west,unknown,1.5643756028506002,30.197058985135683,west,2.24,5.0176000259603,1.5643756028506002,30.197058985135683,0.6304207,1,point_8839_west_unknown_class_1_1.564376_30.197059.png,1,True
point_19952_north,unknown,-0.8348841679592836,30.2310649,north,2.24,5.017600025960314,-0.8348841679592836,30.2310649,0.43495506,0,point_19952_north_unknown_class_0_-0.834884_30.231065.png,0,True
point_2245,unknown,9.7075652,-13.3920648,original,2.24,5.017600025949184,9.7075652,-13.3920648,6.247212,2,point_2245_unknown_class_2_9.707565_-13.392065.png,1,False
point_4363_north,unknown,9.094740305178547,38.7589114,north,2.24,5.017600025952907,9.094740305178547,38.7589114,1.8232349,1,point_4363_north_unknown_class_1_9.094740_38.758911.png,2,False
point_19973_north,unknown,-0.8032660647105321,30.2356774,north,2.24,5.017600025960978,-0.8032660647105321,30.2356774,0.39329964,0,point_19973_north_unknown_class_0_-0.803266_30.235677.png,1,False
point_16445_north,unknown,-0.3129587301844344,31.7865418,north,2.24,5.017600025960357,-0.3129587301844344,31.7865418,1.6798667,1,point_16445_north_unknown_class_1_-0.312959_31.786542.png,1,True
point_4106_west,unknown,7.517001430708791,1.1294815723315903,west,2.24,5.017600025954934,7.517001430708791,1.1294815723315903,1.9465592,1,point_4106_west_unknown_class_1_7.517001_1.129482.png,1,True
