image_name,image_lat,image_lon,cluster_lat,cluster_lon,pcexp,nightlights,nightlights_bin,is_train
5.286020140032812_-3.9576773577748394_5.28615624178201_-3.95734073594213.png,5.286020140032812,-3.95767735777484,5.28615624178201,-3.95734073594213,783648.2,175.0,1,False
5.286911753753108_-3.957054022243356_5.2867523_-3.9573239.png,5.286911753753108,-3.957054022243356,5.2867523,-3.9573239,1449630.6,0.0,0,False
5.286812346156648_-3.95672304155165_5.2865789_-3.9568023.png,5.286812346156648,-3.95672304155165,5.2865789,-3.9568023,1299569.2,0.0,0,False
5.287551613401692_-3.9574947667788956_5.28727530967444_-3.95734618417919.png,5.287551613401692,-3.957494766778896,5.28727530967444,-3.95734618417919,816387.94,0.0,0,False
5.286489215494205_-3.9568386386013454_5.2862204_-3.9570556.png,5.286489215494205,-3.9568386386013454,5.2862204,-3.9570556,968386.94,175.0,1,False
5.28548527758242_-3.95625321101588_5.28579003643245_-3.95645778626204.png,5.28548527758242,-3.95625321101588,5.28579003643245,-3.95645778626204,646950.06,175.0,1,False
5.285914414825271_-3.9565080481127315_5.28585977386683_-3.95668292418122.png,5.285914414825271,-3.956508048112732,5.28585977386683,-3.95668292418122,1125252.9,175.0,1,False
5.285825495404535_-3.956770486727866_5.2856189_-3.9569528.png,5.285825495404535,-3.956770486727866,5.2856189,-3.9569528,902763.6,175.0,1,False
5.285860980619947_-3.9570888486552085_5.2857084_-3.9569847.png,5.285860980619947,-3.957088848655209,5.2857084,-3.9569847,993760.5,175.0,1,False
5.286040490685734_-3.9566099565847566_5.2856865_-3.9570441.png,5.286040490685734,-3.956609956584757,5.2856865,-3.9570441,1539312.4,175.0,1,False
5.317500625665354_-4.0419057242927_5.31742987688631_-4.04154650866985.png,5.317500625665354,-4.0419057242927,5.31742987688631,-4.04154650866985,2135459.5,0.0,0,False
5.317835428076083_-4.043562492312162_5.3176415_-4.0435587.png,5.317835428076083,-4.043562492312162,5.3176415,-4.0435587,1058017.5,175.0,1,False
5.317866850037986_-4.043047288542665_5.31790995039046_-4.04339069500566.png,5.317866850037986,-4.043047288542665,5.31790995039046,-4.04339069500566,348243.4,175.0,1,False
5.318205920761382_-4.043102771312567_5.31855204608291_-4.04348214156926.png,5.318205920761382,-4.043102771312567,5.31855204608291,-4.04348214156926,655987.2,175.0,1,False
5.318092382423737_-4.0435723096641665_5.3185372101143_-4.04387634247541.png,5.318092382423737,-4.043572309664167,5.3185372101143,-4.04387634247541,1076487.1,175.0,1,False
5.317673651757818_-4.042312603362931_5.3175220778212_-4.04267286881804.png,5.317673651757818,-4.042312603362931,5.3175220778212,-4.04267286881804,343037.7,0.0,0,False
5.316673745284416_-4.044111533190935_5.31704233959317_-4.0436976402998.png,5.316673745284416,-4.044111533190935,5.31704233959317,-4.0436976402998,724922.2,0.0,0,False
5.336256505503148_-3.9904416154898383_5.3363557_-3.9902064.png,5.336256505503148,-3.9904416154898383,5.3363557,-3.9902064,1460129.6,173.0,1,False
5.336139699913541_-3.9900353534710633_5.3364611_-3.9898307.png,5.336139699913541,-3.9900353534710633,5.3364611,-3.9898307,1050364.8,173.0,1,False
5.336330816514834_-3.990410194510677_5.3364778_-3.9900259.png,5.336330816514834,-3.990410194510677,5.3364778,-3.9900259,1248615.0,173.0,1,False
5.339324330100052_-3.990033955432523_5.3390827216208_-3.9898556470871.png,5.339324330100052,-3.990033955432523,5.3390827216208,-3.9898556470871,2421012.2,173.0,1,False
5.339050837115322_-3.9894264093056853_5.3391577_-3.9897344.png,5.339050837115322,-3.989426409305685,5.3391577,-3.9897344,1138021.8,173.0,1,False
5.340059735472693_-3.989419327267392_5.34042248502374_-3.98965280503035.png,5.340059735472693,-3.989419327267392,5.34042248502374,-3.98965280503035,1307203.5,173.0,1,False
5.33756480928017_-3.9907252424290554_5.3375552_-3.990833.png,5.33756480928017,-3.990725242429056,5.3375552,-3.990833,1600009.2,0.0,0,False
5.340400067884064_-3.990313923764162_5.3402473_-3.990167.png,5.340400067884064,-3.990313923764162,5.3402473,-3.990167,1306444.0,173.0,1,False
5.276688168719174_-3.994381414719206_5.27704888489097_-3.99442110210657.png,5.276688168719174,-3.994381414719206,5.27704888489097,-3.99442110210657,1226085.5,173.0,1,False
5.277377937890637_-3.9943578206760963_5.2769933_-3.9941586.png,5.277377937890637,-3.994357820676096,5.2769933,-3.9941586,542183.94,173.0,1,False
5.276686364032957_-3.994771151938993_5.27653599623591_-3.99445999413729.png,5.276686364032957,-3.994771151938993,5.27653599623591,-3.99445999413729,432249.88,173.0,1,False
5.276949526011934_-3.9936454659075196_5.27655334677547_-3.99385205470026.png,5.276949526011934,-3.99364546590752,5.27655334677547,-3.99385205470026,401129.62,173.0,1,False
5.277079774491061_-3.993822572702591_5.277084633708_-3.99403193034232.png,5.277079774491061,-3.993822572702591,5.277084633708,-3.99403193034232,313547.94,173.0,1,False
5.2764863077369215_-3.9940573628508087_5.27688778471202_-3.9936893619597.png,5.2764863077369215,-3.9940573628508087,5.27688778471202,-3.9936893619597,648253.25,173.0,1,False
5.277183450104873_-3.9937320839629242_5.27692822739482_-3.99389195255935.png,5.277183450104873,-3.993732083962924,5.27692822739482,-3.99389195255935,551819.7,173.0,1,False
5.276107611455543_-3.9941770872715465_5.27652577031404_-3.99373127147555.png,5.276107611455543,-3.9941770872715465,5.27652577031404,-3.99373127147555,861737.1,173.0,1,False
5.276165168111701_-3.993604448923743_5.27630038093776_-3.99399370886385.png,5.276165168111701,-3.993604448923743,5.27630038093776,-3.99399370886385,399320.2,173.0,1,False
5.276070409543555_-3.993272869691839_5.27626132126898_-3.99343497119844.png,5.276070409543555,-3.993272869691839,5.27626132126898,-3.99343497119844,946097.4,173.0,1,False
5.276330430733969_-3.99316693120957_5.27663817163557_-3.99354695342481.png,5.276330430733969,-3.99316693120957,5.27663817163557,-3.99354695342481,422947.44,173.0,1,False
5.277297550702257_-3.993237033330075_5.27686540503055_-3.99354913271964.png,5.277297550702257,-3.993237033330075,5.27686540503055,-3.99354913271964,376717.72,173.0,1,False
5.323528736169982_-4.040421451456731_5.32310702372342_-4.04062860645354.png,5.323528736169982,-4.040421451456731,5.32310702372342,-4.04062860645354,662616.25,175.0,1,False
5.3231210971355845_-4.04089047585101_5.32271986361593_-4.04068308882415.png,5.3231210971355845,-4.04089047585101,5.32271986361593,-4.04068308882415,409652.75,175.0,1,False
5.322818729199122_-4.039909048889154_5.3228548_-4.0401311.png,5.322818729199122,-4.039909048889154,5.3228548,-4.0401311,482603.88,175.0,1,False
5.322789740775939_-4.040524822854051_5.32301348168403_-4.0403869561851.png,5.322789740775939,-4.040524822854051,5.32301348168403,-4.0403869561851,698773.56,175.0,1,False
5.323225923840619_-4.041766631020113_5.32293075229973_-4.04173334129155.png,5.323225923840619,-4.041766631020113,5.32293075229973,-4.04173334129155,572634.0,0.0,0,False
5.322402082589983_-4.04206249560819_5.32262137625366_-4.04208605177701.png,5.322402082589983,-4.04206249560819,5.32262137625366,-4.04208605177701,816222.3,0.0,0,False
5.260313421478188_-3.9838902757767065_5.26009853929281_-3.9842655044049.png,5.260313421478188,-3.9838902757767065,5.26009853929281,-3.9842655044049,661117.8,0.0,0,False
5.260389420707393_-3.9841459086567785_5.26032514404505_-3.98438662290573.png,5.260389420707393,-3.9841459086567785,5.26032514404505,-3.98438662290573,442835.0,174.0,1,False
5.260177749329921_-3.984351125208891_5.26057484094054_-3.98465434089303.png,5.260177749329921,-3.984351125208891,5.26057484094054,-3.98465434089303,906924.44,174.0,1,False
5.260616833726271_-3.9846334909793955_5.2608359_-3.9845397.png,5.260616833726271,-3.984633490979396,5.2608359,-3.9845397,622603.3,174.0,1,False
5.261307791340651_-3.98481558047614_5.2608889_-3.9845896.png,5.261307791340651,-3.98481558047614,5.2608889,-3.9845896,1077220.2,174.0,1,False
5.261102211987153_-3.9848904438422_5.26097474154085_-3.9846022054553.png,5.261102211987153,-3.9848904438422,5.26097474154085,-3.9846022054553,229451.77,174.0,1,False
5.260387415296575_-3.9846392806456854_5.26078317314386_-3.98501543328166.png,5.260387415296575,-3.984639280645685,5.26078317314386,-3.98501543328166,327894.84,174.0,1,False
5.261363700512726_-3.9849516932349376_5.26135586667806_-3.98531014099717.png,5.261363700512726,-3.9849516932349376,5.26135586667806,-3.98531014099717,449275.2,174.0,1,False
5.261532123234489_-3.9850375152320807_5.26128399185836_-3.9850118290633.png,5.261532123234489,-3.9850375152320807,5.26128399185836,-3.9850118290633,793883.0,174.0,1,False
5.261243640763002_-3.9846274969761053_5.26160338427871_-3.9848096575588.png,5.261243640763002,-3.984627496976105,5.26160338427871,-3.9848096575588,1206766.9,0.0,0,False
5.261220055509814_-3.984820096112088_5.26140636764467_-3.98449718020856.png,5.261220055509814,-3.984820096112088,5.26140636764467,-3.98449718020856,491809.53,174.0,1,False
5.309831686351956_-3.976527955618415_5.3096809_-3.9761506.png,5.309831686351956,-3.976527955618415,5.3096809,-3.9761506,718374.0,173.0,1,False
5.309748771449845_-3.976432626513415_5.3094763_-3.9762219.png,5.309748771449845,-3.976432626513415,5.3094763,-3.9762219,504068.97,173.0,1,False
5.309444728503736_-3.9760031655020054_5.3094618_-3.9758842.png,5.309444728503736,-3.976003165502005,5.3094618,-3.9758842,1319625.6,0.0,0,False
5.3093801638089815_-3.9763581586401893_5.3094686_-3.9760711.png,5.3093801638089815,-3.976358158640189,5.3094686,-3.9760711,402466.2,173.0,1,False
5.309612983773661_-3.9756349778170477_5.3093822_-3.975685.png,5.309612983773661,-3.975634977817048,5.3093822,-3.975685,2894430.2,0.0,0,False
5.310701613157535_-4.076549837267043_5.31111893244088_-4.07638966105878.png,5.310701613157535,-4.076549837267043,5.31111893244088,-4.07638966105878,413349.03,178.0,1,False
5.310550971134519_-4.07731689778565_5.31087715644389_-4.07731116749346.png,5.310550971134519,-4.07731689778565,5.31087715644389,-4.07731116749346,2663059.2,178.0,1,False
5.312199061885792_-4.0782318568162115_5.3126449836418_-4.07791466452181.png,5.312199061885792,-4.078231856816212,5.3126449836418,-4.07791466452181,832168.44,0.0,0,False
5.311585748175316_-4.076304186412106_5.31121063046157_-4.07630726695061.png,5.311585748175316,-4.076304186412106,5.31121063046157,-4.07630726695061,514709.6,178.0,1,False
5.311368282552017_-4.076685414641613_5.31125103123486_-4.07687203958631.png,5.311368282552017,-4.076685414641613,5.31125103123486,-4.07687203958631,147410.5,178.0,1,False
5.345857660117123_-4.02510352903097_5.3455153_-4.0247792.png,5.345857660117123,-4.02510352903097,5.3455153,-4.0247792,781742.75,0.0,0,False
5.3451482760613365_-4.024539821814415_5.3454173_-4.024802.png,5.3451482760613365,-4.024539821814415,5.3454173,-4.024802,1484086.9,0.0,0,False
5.255655581240933_-3.9698885711189034_5.25562939234078_-3.97031349129975.png,5.255655581240933,-3.969888571118904,5.25562939234078,-3.97031349129975,1588945.0,0.0,0,False
5.25543388141295_-3.9694345267489246_5.25513004045933_-3.96978182718158.png,5.25543388141295,-3.9694345267489246,5.25513004045933,-3.96978182718158,1856298.2,174.0,1,False
5.255771161951331_-3.9697759517117808_5.25556413922459_-3.96954369731247.png,5.255771161951331,-3.9697759517117808,5.25556413922459,-3.96954369731247,1591581.2,174.0,1,False
5.255514791884946_-3.9697979942415054_5.25584987830371_-3.96963195875287.png,5.255514791884946,-3.969797994241506,5.25584987830371,-3.96963195875287,1593818.5,174.0,1,False
5.255435111209276_-3.968112190582932_5.25569074787199_-3.96843669936061.png,5.255435111209276,-3.968112190582932,5.25569074787199,-3.96843669936061,2834790.2,174.0,1,False
5.255777058959676_-3.9689281139796324_5.25574120692909_-3.96857634186745.png,5.255777058959676,-3.968928113979632,5.25574120692909,-3.96857634186745,438121.72,174.0,1,False
5.255631177700538_-3.968927402502643_5.25598113890737_-3.96903734654188.png,5.255631177700538,-3.968927402502643,5.25598113890737,-3.96903734654188,454230.5,174.0,1,False
5.25636532338455_-3.9696237550548363_5.25618511252105_-3.96942651830614.png,5.25636532338455,-3.969623755054836,5.25618511252105,-3.96942651830614,614950.2,174.0,1,False
5.256262119170162_-3.9686904906358453_5.2558306_-3.9685781.png,5.256262119170162,-3.968690490635845,5.2558306,-3.9685781,906833.94,174.0,1,False
5.255226071645979_-3.969868220979084_5.2555624_-3.9703054.png,5.255226071645979,-3.969868220979084,5.2555624,-3.9703054,476312.28,0.0,0,False
5.34359504428313_-4.029223577716458_5.3433347_-4.0294693.png,5.34359504428313,-4.029223577716458,5.3433347,-4.0294693,732130.06,0.0,0,False
5.344328150372987_-4.029007118467394_5.3443119_-4.0289458.png,5.344328150372987,-4.029007118467394,5.3443119,-4.0289458,591897.06,0.0,0,False
5.439637698056734_-4.056225461486568_5.43960730545223_-4.05661482363939.png,5.439637698056734,-4.056225461486568,5.43960730545223,-4.05661482363939,357824.94,181.0,1,False
5.439054551100395_-4.056446054237244_5.43934130575508_-4.05671901069582.png,5.439054551100395,-4.056446054237244,5.43934130575508,-4.05671901069582,491816.34,181.0,1,False
5.440005514861698_-4.056904157662728_5.43983852025121_-4.05680584721267.png,5.440005514861698,-4.056904157662728,5.43983852025121,-4.05680584721267,515327.84,181.0,1,False
5.439617455861326_-4.05673464019772_5.43976492714137_-4.05655128881335.png,5.439617455861326,-4.05673464019772,5.43976492714137,-4.05655128881335,755351.5,181.0,1,False
5.4391454198907185_-4.056655326934387_5.43890993110836_-4.05635020695627.png,5.439145419890719,-4.056655326934387,5.43890993110836,-4.05635020695627,682491.1,181.0,1,False
5.438655797878441_-4.056951452091995_5.4386637_-4.0568467.png,5.438655797878441,-4.056951452091995,5.4386637,-4.0568467,719334.7,181.0,1,False
5.439431944268032_-4.056630174528426_5.43915455695242_-4.05650837346911.png,5.439431944268032,-4.056630174528426,5.43915455695242,-4.05650837346911,543228.4,181.0,1,False
5.439141516494638_-4.055986035639059_5.43931431602687_-4.05630016699433.png,5.439141516494638,-4.055986035639059,5.43931431602687,-4.05630016699433,288589.75,181.0,1,False
5.439272141032815_-4.056488757851377_5.43934025801718_-4.05661532655358.png,5.439272141032815,-4.056488757851377,5.43934025801718,-4.05661532655358,455448.97,181.0,1,False
5.439356479130672_-4.056722576323547_5.43896495830268_-4.05692562460899.png,5.439356479130672,-4.056722576323547,5.43896495830268,-4.05692562460899,350998.22,181.0,1,False
5.352325996801933_-4.069067160962564_5.3524978_-4.0691912.png,5.352325996801933,-4.069067160962564,5.3524978,-4.0691912,1277863.6,179.0,1,False
5.352055458320724_-4.069561182255096_5.35208347253501_-4.06923805363476.png,5.352055458320724,-4.069561182255096,5.35208347253501,-4.06923805363476,804638.75,179.0,1,False
5.351895811606248_-4.069820244871761_5.35163617227226_-4.06942212022841.png,5.351895811606248,-4.069820244871761,5.35163617227226,-4.06942212022841,881581.9,179.0,1,False
5.350960990854943_-4.068818376450782_5.3512318_-4.0689369.png,5.350960990854943,-4.068818376450782,5.3512318,-4.0689369,567958.8,179.0,1,False
5.35256647989405_-4.068779698700874_5.3525048_-4.0690054.png,5.35256647989405,-4.068779698700874,5.3525048,-4.0690054,747550.3,179.0,1,False
5.350482294493567_-4.068030800590364_5.3506119_-4.0681584.png,5.350482294493567,-4.068030800590364,5.3506119,-4.0681584,1522891.5,0.0,0,False
5.3508384080694675_-4.068226607548349_5.3512597_-4.0685293.png,5.350838408069468,-4.068226607548349,5.3512597,-4.0685293,644874.06,179.0,1,False
5.351067745939953_-4.069117434230913_5.3514396_-4.0689634.png,5.351067745939953,-4.069117434230913,5.3514396,-4.0689634,672184.7,179.0,1,False
5.351595049283672_-4.0694191223389975_5.3519066_-4.0690784.png,5.351595049283672,-4.0694191223389975,5.3519066,-4.0690784,1146538.1,179.0,1,False
5.349251746207352_-4.03001943375588_5.3490552585572_-4.03032280504704.png,5.349251746207352,-4.03001943375588,5.3490552585572,-4.03032280504704,619210.0,0.0,0,False
5.349123535449294_-4.029963594884553_5.3492974_-4.0300125.png,5.349123535449294,-4.029963594884553,5.3492974,-4.0300125,649797.0,0.0,0,False
5.349019196664047_-4.030074430459909_5.34927419386804_-4.02970992028713.png,5.349019196664047,-4.030074430459909,5.34927419386804,-4.02970992028713,336247.22,0.0,0,False
5.304014429290723_-3.997084670784291_5.3036454_-3.9969056.png,5.304014429290723,-3.997084670784291,5.3036454,-3.9969056,1384197.2,0.0,0,False
5.303821870042903_-3.9971915144221386_5.303888_-3.9973465.png,5.303821870042903,-3.9971915144221386,5.303888,-3.9973465,1746354.4,0.0,0,False
5.439070784939633_-4.047457606045496_5.4388825641945_-4.04757536016405.png,5.439070784939633,-4.047457606045496,5.4388825641945,-4.04757536016405,578560.6,179.0,1,False
5.43898848214923_-4.0473396330119105_5.43938229326159_-4.04690614901483.png,5.43898848214923,-4.047339633011911,5.43938229326159,-4.04690614901483,1270682.1,179.0,1,False
5.439440925007164_-4.047369480467703_5.43972025159746_-4.04696733690798.png,5.439440925007164,-4.047369480467703,5.43972025159746,-4.04696733690798,521880.6,179.0,1,False
5.440005804978467_-4.0473995438745_5.44015686493367_-4.04727964662015.png,5.440005804978467,-4.0473995438745,5.44015686493367,-4.04727964662015,425162.8,179.0,1,False
5.439909652699129_-4.046915281243554_5.43969715945423_-4.04707814566791.png,5.439909652699129,-4.046915281243554,5.43969715945423,-4.04707814566791,1643660.4,179.0,1,False
5.442841558200131_-4.047514735497434_5.4429529_-4.0471091.png,5.442841558200131,-4.047514735497434,5.4429529,-4.0471091,490316.2,180.0,1,False
5.442908156459582_-4.047784538136596_5.4427937_-4.0475367.png,5.442908156459582,-4.047784538136596,5.4427937,-4.0475367,748548.75,180.0,1,False
5.44279612457935_-4.045722400606925_5.4428757_-4.0460892.png,5.44279612457935,-4.045722400606925,5.4428757,-4.0460892,2550438.2,0.0,0,False
5.441521930474134_-4.045479471759477_5.4419535_-4.0457021.png,5.441521930474134,-4.045479471759477,5.4419535,-4.0457021,825089.1,0.0,0,False
5.281964880796573_-4.00510105064763_5.282243_-4.0050511.png,5.281964880796573,-4.00510105064763,5.282243,-4.0050511,315237.97,0.0,0,False
5.278076557145003_-4.0053064714907665_5.27851634658873_-4.00495539419353.png,5.278076557145003,-4.005306471490767,5.27851634658873,-4.00495539419353,513006.03,0.0,0,False
5.352886758294039_-4.076668851645304_5.3526942_-4.0767146.png,5.352886758294039,-4.076668851645304,5.3526942,-4.0767146,679319.06,181.0,1,False
5.352600300215704_-4.076165705282837_5.3528601_-4.0763208.png,5.352600300215704,-4.076165705282837,5.3528601,-4.0763208,939488.1,181.0,1,False
5.352595340685549_-4.077017143329025_5.35289303865284_-4.07678922638297.png,5.352595340685549,-4.077017143329025,5.35289303865284,-4.07678922638297,500431.44,181.0,1,False
5.3526940022115985_-4.077001762428486_5.3529175_-4.0773854.png,5.352694002211599,-4.077001762428486,5.3529175,-4.0773854,571999.44,181.0,1,False
5.352458267590096_-4.077561135078966_5.3523356_-4.0773515.png,5.352458267590096,-4.077561135078966,5.3523356,-4.0773515,563627.7,181.0,1,False
5.351894671674971_-4.077045627265448_5.3520826_-4.0772516.png,5.351894671674971,-4.077045627265448,5.3520826,-4.0772516,285812.56,181.0,1,False
5.351590333822924_-4.0770354366333645_5.3520383_-4.0767982.png,5.351590333822924,-4.0770354366333645,5.3520383,-4.0767982,574332.9,181.0,1,False
5.352490870535146_-4.07651909483257_5.35208154469728_-4.076760224998.png,5.352490870535146,-4.07651909483257,5.35208154469728,-4.076760224998,402409.9,181.0,1,False
5.352768022275338_-4.076975177026758_5.3524044_-4.0766845.png,5.352768022275338,-4.076975177026758,5.3524044,-4.0766845,1362959.6,181.0,1,False
5.352787585894716_-4.076428887015987_5.3527161_-4.0764018.png,5.352787585894716,-4.076428887015987,5.3527161,-4.0764018,517328.1,181.0,1,False
5.257030625135524_-3.963510361023675_5.25725460145622_-3.96345483139157.png,5.257030625135524,-3.963510361023675,5.25725460145622,-3.96345483139157,864315.3,0.0,0,False
5.256980123121252_-3.9634693101080343_5.2571259_-3.9634744.png,5.256980123121252,-3.9634693101080334,5.2571259,-3.9634744,825433.5,175.0,1,False
5.257281145899781_-3.9634160473259374_5.25711822789162_-3.96351962350309.png,5.257281145899781,-3.9634160473259374,5.25711822789162,-3.96351962350309,1257291.0,175.0,1,False
5.31097118152972_-4.040052411973724_5.3112085_-4.0404548.png,5.31097118152972,-4.040052411973724,5.3112085,-4.0404548,653022.9,175.0,1,False
5.311612916901067_-4.040168444182033_5.31163_-4.0403721.png,5.311612916901067,-4.040168444182033,5.31163,-4.0403721,536636.56,0.0,0,False
5.311630160202716_-4.041104896071558_5.3113498_-4.040659.png,5.311630160202716,-4.041104896071558,5.3113498,-4.040659,835929.4,175.0,1,False
5.312187352701645_-4.040074872631671_5.312416_-4.0397005.png,5.312187352701645,-4.040074872631671,5.312416,-4.0397005,639999.94,0.0,0,False
5.345233325308384_-4.075595379189182_5.3455661_-4.0757078.png,5.345233325308384,-4.075595379189182,5.3455661,-4.0757078,454058.44,0.0,0,False
5.3595816098320395_-4.0196288885647995_5.3593683_-4.0200514.png,5.35958160983204,-4.0196288885648,5.3593683,-4.0200514,1431660.9,0.0,0,False
5.359186842049182_-4.0206038221942455_5.35906354431063_-4.02058387175202.png,5.359186842049182,-4.0206038221942455,5.35906354431063,-4.02058387175202,1354378.8,0.0,0,False
5.249101970988065_-3.9438783984274917_5.24883929640055_-3.94381619989872.png,5.249101970988065,-3.943878398427492,5.24883929640055,-3.94381619989872,581957.25,175.0,1,False
5.248149219521585_-3.9441030483534933_5.24833902250975_-3.94374931231141.png,5.248149219521585,-3.944103048353493,5.24833902250975,-3.94374931231141,699198.5,175.0,1,False
5.2486989594791185_-3.9440197299070032_5.24895827751607_-3.94425767473876.png,5.248698959479119,-3.9440197299070032,5.24895827751607,-3.94425767473876,641264.94,175.0,1,False
5.249106573651054_-3.944181855003434_5.24886905215681_-3.94449890591204.png,5.249106573651054,-3.944181855003434,5.24886905215681,-3.94449890591204,1753410.0,175.0,1,False
5.248342559624552_-3.944418768701818_5.24860586039722_-3.94486301578581.png,5.248342559624552,-3.944418768701818,5.24860586039722,-3.94486301578581,461248.03,175.0,1,False
5.248984585663684_-3.944366653278096_5.24889591615647_-3.94458473660052.png,5.248984585663684,-3.944366653278096,5.24889591615647,-3.94458473660052,1291676.8,175.0,1,False
5.2491012318194326_-3.944145943190874_5.24877479765564_-3.94443025812507.png,5.2491012318194326,-3.944145943190874,5.24877479765564,-3.94443025812507,616851.5,175.0,1,False
5.2488933067924375_-3.9442795647530375_5.24872387759387_-3.94384092651308.png,5.2488933067924375,-3.9442795647530375,5.24872387759387,-3.94384092651308,434350.22,175.0,1,False
5.24866813591222_-3.9443585466330724_5.2488373_-3.9444892.png,5.24866813591222,-3.944358546633072,5.2488373,-3.9444892,1501883.8,175.0,1,False
5.301906792522834_-3.9650435219397626_5.3015689_-3.9649942.png,5.301906792522834,-3.9650435219397626,5.3015689,-3.9649942,1275013.2,175.0,1,False
5.301723372653417_-3.9638918445434923_5.3015672_-3.964294.png,5.301723372653417,-3.963891844543492,5.3015672,-3.964294,1740039.6,175.0,1,False
5.300991026068304_-3.965916751261581_5.3007046_-3.9663114.png,5.300991026068304,-3.965916751261581,5.3007046,-3.9663114,561422.75,0.0,0,False
5.3017469890051325_-3.9648350214710826_5.3013749_-3.9648966.png,5.3017469890051325,-3.9648350214710826,5.3013749,-3.9648966,558362.0,175.0,1,False
5.300713187508774_-3.9661714272244137_5.3007533_-3.9662004.png,5.300713187508774,-3.9661714272244137,5.3007533,-3.9662004,2268802.2,0.0,0,False
5.301473079407258_-3.9650503749212014_5.3014477_-3.9647156.png,5.301473079407258,-3.9650503749212014,5.3014477,-3.9647156,800473.75,175.0,1,False
5.301092145504336_-3.9658509629568384_5.301052_-3.9655527.png,5.301092145504336,-3.9658509629568384,5.301052,-3.9655527,1199540.5,175.0,1,False
5.301349364457349_-3.964437405573649_5.3010267_-3.9645969.png,5.301349364457349,-3.964437405573649,5.3010267,-3.9645969,1341293.9,175.0,1,False
5.246894888971315_-3.938989056386513_5.24696640204638_-3.93859586678445.png,5.246894888971315,-3.938989056386513,5.24696640204638,-3.93859586678445,350433.12,176.0,1,False
5.247470512767897_-3.938510001345507_5.24712498765439_-3.93857382237911.png,5.247470512767897,-3.938510001345507,5.24712498765439,-3.93857382237911,1366016.8,176.0,1,False
5.247821146907942_-3.939121693435534_5.24758486077189_-3.9388713799417.png,5.247821146907942,-3.939121693435534,5.24758486077189,-3.9388713799417,391267.75,176.0,1,False
5.247500515710592_-3.9389485092097027_5.2475846093148_-3.93910355865955.png,5.247500515710592,-3.938948509209703,5.2475846093148,-3.93910355865955,1022132.7,176.0,1,False
5.247014953572886_-3.938500225944223_5.24740552995354_-3.93893147818744.png,5.247014953572886,-3.938500225944223,5.24740552995354,-3.93893147818744,1149595.8,176.0,1,False
5.2475776777373415_-3.938561746939705_5.24729748722166_-3.93849268555641.png,5.2475776777373415,-3.938561746939705,5.24729748722166,-3.93849268555641,397144.62,176.0,1,False
